file_name,date,prison_name,tags,confirmed_cases,start_date,end_date
Stockton_20210318_571_Full_Infection,20210318,Stockton,['Infection'],,2021-03-16 00:00:00,2021-03-23 00:00:00
Stockton_20210329_597_FULL_Family,20210329,Stockton,['Family'],,2021-03-24 00:00:00,2021-03-31 00:00:00
Stockton_20210423_795_FULL,20210423,Stockton,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Susanville_20210317_560_FULL_Family_Infection_PrisonConditions,20210317,Susanville,"['Family', ' Infection', ' Prison Conditions']",,2021-03-16 00:00:00,2021-03-23 00:00:00
Susanville_20210419_719_Full,20210419,Susanville,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Susanville_20210423_800_Full,20210423,Susanville,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Susanville_20210423_863_FULL,20210423,Susanville,[''],,2021-04-17 00:00:00,2021-04-24 00:00:00
Susanville_20210426_877_FULL,20210426,Susanville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Susanville_20210426_878_FULL,20210426,Susanville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Susanville_20210426_890_FULL_PrisonConditionsInfection,20210426,Susanville,"['Prison Conditions', ' Infection']",,2021-04-25 00:00:00,2021-05-02 00:00:00
Susanville_20210427_782_FULL,20210427,Susanville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Susanville_20210427_784_FULL,20210427,Susanville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Tehachapi_20201202_2_50_FULL_Programs_Stress_Family_PrisonConditions,20201202,Tehachapi,"['Programs', ' Stress', ' Family', ' Prison conditions']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20210111_441_FULL_PrisonConditions,20210111,Tehachapi,['Prison Conditions'],,2021-01-11 00:00:00,2021-01-18 00:00:00
Tehachapi_20210119_0740_FULL,20210119,Tehachapi,[''],,2021-01-19 00:00:00,2021-01-26 00:00:00
Tehachapi_20201123_063_FULL,20201123,Tehachapi,[''],,2020-11-16 00:00:00,2020-11-23 00:00:00
Tehachapi_20201124_64_FULL,20201124,Tehachapi,[''],,2020-11-24 00:00:00,2020-12-01 00:00:00
Tehachapi_20201201_78_FULL,20201201,Tehachapi,"['Family', ' Stress', ' Infection']",,2020-11-24 00:00:00,2020-12-01 00:00:00
Tehachapi_20201201_093_PrisonConditions,20201201,Tehachapi,['Prison Conditions'],,2020-11-24 00:00:00,2020-12-01 00:00:00
Tehachapi_20201202_83_FullPrograms,20201202,Tehachapi,"['Programs', ' Stress']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201207_109_FULL_PrisonConditions,20201207,Tehachapi,"['Prison Conditions', ' Programs']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201207_122 _FULL,20201207,Tehachapi,[''],,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201207_123_FULL,20201207,Tehachapi,['Prison Conditions'],,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201207_124_Full_Infection_Stress_Engilsh_Version,20201207,Tehachapi,"['Infection', ' Stress']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201208_125_FULL,20201208,Tehachapi,"['Prison Conditions', ' Stress']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201208_126_FULL,20201208,Tehachapi,"['Prison Conditions', ' Family']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201208_127_FULL_Stress,20201208,Tehachapi,"['Stress', ' Featured']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201208_98_FULL,20201208,Tehachapi,[''],,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201209_107_FULL,20201209,Tehachapi,[''],,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201209_111_FULL,20201209,Tehachapi,"['Infection', ' Programs', ' Stress', ' Family']",,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201209_116_FULL,20201209,Tehachapi,[''],,2020-12-02 00:00:00,2020-12-09 00:00:00
Tehachapi_20201210_102_FULL,20201210,Tehachapi,"['Family', ' Infection', ' Stress', ' Prison Conditions']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201210_115_FULL,20201210,Tehachapi,"['Infection', ' Family']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201210_119_FULL,20201210,Tehachapi,"['Prison Conditions', ' Family', ' Program']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201211_99_FULL,20201211,Tehachapi,"['Programs', ' Stress']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201214_143_Full_PrisonConditions_Family,20201214,Tehachapi,"['Prison Conditions', ' Family']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201214_144_PrisonConditions,20201214,Tehachapi,"['Prison Conditions', ' Stress']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201214_145_PrisonConditions_Infection,20201214,Tehachapi,"['Prison Conditions', ' Infection']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201214_146_Full,20201214,Tehachapi,[''],,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201215_133_FullFamily,20201215,Tehachapi,"['Family', ' Prison Conditions', ' Programs']",,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201216_169_FULL,20201216,Tehachapi,['Prison Conditions'],,2020-12-10 00:00:00,2020-12-17 00:00:00
Tehachapi_20201218_203_Full,20201218,Tehachapi,"['Infection', ' Stress', ' Family']",,2020-12-18 00:00:00,2020-12-25 00:00:00
Tehachapi_20201218_205_Full,20201218,Tehachapi,"['Family', ' Programs', ' Infection']",,2020-12-18 00:00:00,2020-12-25 00:00:00
Tehachapi_20201220_120_FULL,20201220,Tehachapi,"['Family', ' Infection', ' Prison Conditions']",,2020-12-18 00:00:00,2020-12-25 00:00:00
Tehachapi_20201221_149_FULL_PrisonConditions,20201221,Tehachapi,"['Prison Conditions', ' Stress']",,2020-12-18 00:00:00,2020-12-25 00:00:00
Tehachapi_20201221_190_FULL,20201221,Tehachapi,"['Infection', ' Stress']",,2020-12-18 00:00:00,2020-12-25 00:00:00
Tehachapi_20201228_176_FULL,20201228,Tehachapi,"['Infection', ' Prison Conditions']",,2020-12-26 00:00:00,2021-01-02 00:00:00
Tehachapi_20201231_150_FULL,20201231,Tehachapi,[''],,2020-12-26 00:00:00,2021-01-02 00:00:00
Tehachapi_20210105_244_Full_Stress_Infection,20210105,Tehachapi,"['Stress', ' Infection']",,2021-01-03 00:00:00,2021-01-10 00:00:00
Tehachapi_20210121_326_Full_PrisonConditions,20210121,Tehachapi,['Prison Conditions'],,2021-01-19 00:00:00,2021-01-26 00:00:00
Tehachapi_20210201_371_Full_PrisonConditions,20210201,Tehachapi,['Prison Conditions'],,2021-01-27 00:00:00,2021-02-03 00:00:00
Tehachapi_20210210_361_FULL,20210210,Tehachapi,[''],,2021-02-04 00:00:00,2021-02-11 00:00:00
Tehachapi_20210422_906_FULL_PrisonConditions,20210422,Tehachapi,['Prison Conditions'],,2021-04-17 00:00:00,2021-04-24 00:00:00
Tracy_20210125_06_00_FULL,20210125,Tracy,[''],,2021-01-19 00:00:00,2021-01-26 00:00:00
Tracy_20210126_297_Full,20210126,Tracy,[''],,2021-01-19 00:00:00,2021-01-26 00:00:00
Tracy_20210126_298_Full_Family_PrisonConditions_Stress,20210126,Tracy,"['Family', ' Prison Conditions', ' Stress']",,2021-01-19 00:00:00,2021-01-26 00:00:00
Tracy_20210205_394_FULL_Stress,20210205,Tracy,['Stress'],,2021-02-04 00:00:00,2021-02-11 00:00:00
Tracy_20210222_451_FULL_Stress,20210222,Tracy,['Stress'],,2021-02-20 00:00:00,2021-02-27 00:00:00
Tracy_20210224_463_FULL,20210224,Tracy,"['Infection', ' Stress', ' Featured']",,2021-02-20 00:00:00,2021-02-27 00:00:00
Tracy_20210226_480_FULL,20210226,Tracy,[''],,2021-02-20 00:00:00,2021-02-27 00:00:00
Tracy_20210311_662_Full_FamilyProgramsStress,20210311,Tracy,"['Family', ' Programs', ' Stress']",,2021-03-08 00:00:00,2021-03-15 00:00:00
Tracy_20210312_661_FULL_Stress_PrisonConditions,20210312,Tracy,"['Stress', ' Prison Conditions']",,2021-03-08 00:00:00,2021-03-15 00:00:00
Tracy_20210316_581_Full,20210316,Tracy,[''],,2021-03-16 00:00:00,2021-03-23 00:00:00
Tracy_20210319_580_FULL_Family,20210319,Tracy,['Family'],,2021-03-16 00:00:00,2021-03-23 00:00:00
Tracy_20210330_588_Full_Stress_PrisonConditions,20210330,Tracy,"['Stress', ' Prison Conditions']",,2021-03-24 00:00:00,2021-03-31 00:00:00
Tulare_BobWiley_20210908_44718_FULL,20210908,Tulare_BobWiley,[''],,2021-09-08 00:00:00,2021-09-15 00:00:00
Tulare_BobWiley_20211112_16604_FULL,20211112,Tulare_BobWiley,[''],,2021-11-11 00:00:00,2021-11-18 00:00:00
Tulare_BobWiley_20220302_13180_FULL,20220302,Tulare_BobWiley,[''],,2022-02-23 00:00:00,2022-03-02 00:00:00
Tulare_Main_20211227_94959_FULL,20211227,Tulare_Main,[''],,2021-12-21 00:00:00,2021-12-28 00:00:00
Tulare_SouthCounty_20211105_16555_FULL,20211105,Tulare_SouthCounty,[''],,2021-11-03 00:00:00,2021-11-10 00:00:00
USP_Victorville_20210922_001_FULL,20210922,USP_Victorville,[''],,2021-09-16 00:00:00,2021-09-23 00:00:00
USP_Victorville_20210924_000_FULL_PrisonConditions_Programs,20210924,USP_Victorville,"['Prison Conditions', ' Programs']",,2021-09-24 00:00:00,2021-10-01 00:00:00
Vacaville_20201124_01_45_FULL_PrisonConditions,20201124,Vacaville,"['Prison Conditions', ' Featured']",,2020-11-24 00:00:00,2020-12-01 00:00:00
Vacaville_20210111_156_FULL_Infection,20210111,Vacaville,"['Featured', ' Infection', ' Prison Condition']",,2021-01-11 00:00:00,2021-01-18 00:00:00
Vacaville_20210429_7_14_FULL,20210429,Vacaville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Vacaville_20211227_51626_FULL,20211227,Vacaville,[''],,2021-12-21 00:00:00,2021-12-28 00:00:00
Vacaville_20210817_646_FULL,20210817,Vacaville,[''],,2021-08-15 00:00:00,2021-08-22 00:00:00
Vacaville_20210707_15983_Full,20210707,Vacaville,[''],,2021-07-06 00:00:00,2021-07-13 00:00:00
Vacaville_20220114_49400_FULL,20220114,Vacaville,[''],,2022-01-14 00:00:00,2022-01-21 00:00:00
Vacaville_20201015_154_FULL,20201015,Vacaville,[''],,2020-10-15 00:00:00,2020-10-22 00:00:00
Vacaville_20201112_035_FULL,20201112,Vacaville,"['Programs', ' Prison Conditions']",,2020-11-08 00:00:00,2020-11-15 00:00:00
Vacaville_20201222_100_FULL,20201222,Vacaville,[''],,2020-12-18 00:00:00,2020-12-25 00:00:00
Vacaville_20201222_155_FULL,20201222,Vacaville,[''],,2020-12-18 00:00:00,2020-12-25 00:00:00
Vacaville_20210104_288_FULL_PrisonConditions_Programs_Infection,20210104,Vacaville,"['Prison Conditions', ' Programs', ' Infection']",,2021-01-03 00:00:00,2021-01-10 00:00:00
Vacaville_20210106_234_Full,20210106,Vacaville,"['Prison Conditions', ' Stress']",,2021-01-03 00:00:00,2021-01-10 00:00:00
Vacaville_20210426_839_FULL,20210426,Vacaville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Vacaville_20210426_862_FULL_PrisonConditions,20210426,Vacaville,['Prison Conditions'],,2021-04-25 00:00:00,2021-05-02 00:00:00
Vacaville_20210426_873_FULL_PrisonConditionsInfectionStress,20210426,Vacaville,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",,2021-04-25 00:00:00,2021-05-02 00:00:00
Vacaville_20210426_900_FULL,20210426,Vacaville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Vacaville_20210426_901_FULL,20210426,Vacaville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Vacaville_20210428_845_FULL,20210428,Vacaville,[''],,2021-04-25 00:00:00,2021-05-02 00:00:00
Vacaville_20210430_1014_FULL_InfectionPrisonConditions,20210430,Vacaville,"['Infection', ' Prison Conditions']",,2021-04-25 00:00:00,2021-05-02 00:00:00
Valley State_20210303_526_FULL_PrisonConditionsFamily,20210303,Valley State,"['Prison Conditions', ' Family']",13980,2021-02-28 00:00:00,2021-03-07 00:00:00
Valley State_20210315_541_FULL,20210315,Valley State,[''],13992,2021-03-08 00:00:00,2021-03-15 00:00:00
Valley State_20210319_575_FULL_Stress_Family,20210319,Valley State,"['Stress', ' Family']",13992,2021-03-16 00:00:00,2021-03-23 00:00:00
ValleyState_20210211_443_FULL_PrisonConditions,20210211,Valley State,['Prison Conditions'],13905,2021-02-04 00:00:00,2021-02-11 00:00:00
ValleyState_20210221_496_Full_Family_PrisonConditions_Stress_Infection,20210221,Valley State,"['Family', ' Prison Conditions', ' Stress', ' Infection']",13975,2021-02-20 00:00:00,2021-02-27 00:00:00
ValleyState_20210222_457_Full,20210222,Valley State,[''],13975,2021-02-20 00:00:00,2021-02-27 00:00:00
ValleyState_20210222_486_Full_Infections_PrisonConditions_Family,20210222,Valley State,"['Infections', ' Prison Conditions', ' Stress', ' Family']",13975,2021-02-20 00:00:00,2021-02-27 00:00:00
ValleyState_20210226_478_Full,20210226,Valley State,"['Infections', ' Stress', ' Prison Conditions', ' Programs']",13975,2021-02-20 00:00:00,2021-02-27 00:00:00
ValleyState_20210301_537_FULL,20210301,Valley State,[''],13980,2021-02-28 00:00:00,2021-03-07 00:00:00
Valleystate_20210322_627_FULL,20210322,Valley State,[''],13992,2021-03-16 00:00:00,2021-03-23 00:00:00
ValleyState_20210325_634_FULL_FamilyStressPrisonConditions,20210325,Valley State,"['Family', ' Stress', ' Prison Conditions', ' Featured']",13992,2021-03-24 00:00:00,2021-03-31 00:00:00
ValleyState_20210329_593_FULL,20210329,Valley State,[''],13992,2021-03-24 00:00:00,2021-03-31 00:00:00
ValleyState_20210329_594_FULL,20210329,Valley State,"['Infection', '  Prison Conditions', ' Family']",13992,2021-03-24 00:00:00,2021-03-31 00:00:00
ValleyState_20210402_613_FULL_PrisonConditions_Infection,20210402,Valley State,"['Prison Conditions', ' Infection']",13992,2021-04-01 00:00:00,2021-04-08 00:00:00
ValleyState_20210402_614_FULL_PrisonConditions_Infection,20210402,Valley State,"['Infection', ' Stress', ' Prison Conditions']",13992,2021-04-01 00:00:00,2021-04-08 00:00:00
ValleyState_20210406_969_Full_Programs_Family_Infection,20210406,Valley State,"['Programs', ' Family', ' Infection']",13992,2021-04-01 00:00:00,2021-04-08 00:00:00
ValleyState_20210412_948_FULL_PrisonConditionsInfectionStress,20210412,Valley State,"['Prison Conditions', ' Infection', ' Stress']",13992,2021-04-09 00:00:00,2021-04-16 00:00:00
ValleyState_20210413_950_FULL,20210413,Valley State,[''],13992,2021-04-09 00:00:00,2021-04-16 00:00:00
ValleyState_20210420_715_Full,20210420,Valley State,[''],13997,2021-04-17 00:00:00,2021-04-24 00:00:00
ValleyState_20210426_859_FULL_FamilyPrisonConditionsInfection,20210426,Valley State,"['Family', ' Prison Conditions', ' Infection']",14000,2021-04-25 00:00:00,2021-05-02 00:00:00
ValleyState_20210428_840_FULL_PrisonConditionsStressFamily,20210428,Valley State,"['Prison Conditions', ' Stress', ' Family']",14000,2021-04-25 00:00:00,2021-05-02 00:00:00
Ventura_Main_20211109_47163_FULL,20211109,Ventura_Main,[''],,2021-11-03 00:00:00,2021-11-10 00:00:00
Ventura_Main_20211117_90427_FULL,20211117,Ventura_Main,[''],,2021-11-11 00:00:00,2021-11-18 00:00:00
Ventura_Main_20211215_87702_FULL_PrisonConditions_Infection,20211215,Ventura_Main,"['Prison Conditions', ' Infection', ' Featured']",,2021-12-13 00:00:00,2021-12-20 00:00:00
Ventura_Main_20211223_95494_FULL,20211223,Ventura_Main,[''],,2021-12-21 00:00:00,2021-12-28 00:00:00
Ventura_Main_20220103_11818_FULL,20220103,Ventura_Main,[''],,2021-12-29 00:00:00,2022-01-05 00:00:00
Ventura_Todd_20211109_15925_FULL,20211109,Ventura_Todd,[''],,2021-11-03 00:00:00,2021-11-10 00:00:00
Ventura_Todd_20211109_61440_FULL,20211109,Ventura_Todd,[''],,2021-11-03 00:00:00,2021-11-10 00:00:00
Ventura_Todd_20211109_94215_FULL,20211109,Ventura_Todd,[''],,2021-11-03 00:00:00,2021-11-10 00:00:00
Ventura_Todd_20211112_20428_FULL_PrisonConditions_Stress,20211112,Ventura_Todd,"['Prison Conditions', ' Stress']",,2021-11-11 00:00:00,2021-11-18 00:00:00
Ventura_Todd_20211130_75217_FULL_Stress,20211130,Ventura_Todd,['Stress'],,2021-11-27 00:00:00,2021-12-04 00:00:00
Wasco_20210221_492a_FULL_Stress_PrisonConditions,20210221,Wasco,"['Stress', ' Prison Conditions']",13924,2021-02-20 00:00:00,2021-02-27 00:00:00
Wasco_20210221_492b_FULL_Stress,20210221,Wasco,"['Programs', ' Stress', ' Featured']",13924,2021-02-20 00:00:00,2021-02-27 00:00:00
Wasco_20210222_455_FULL_Family_PrisonConditions_Stress,20210222,Wasco,"['Family', ' Prison Conditions', ' Stress']",13924,2021-02-20 00:00:00,2021-02-27 00:00:00
Wasco_20210222_494_FULL_Family_PrisonConditions,20210222,Wasco,"['Family', ' Prison Conditions']",13924,2021-02-20 00:00:00,2021-02-27 00:00:00
Wasco_20210225_471_Full_Stress,20210225,Wasco,['Stress'],13924,2021-02-20 00:00:00,2021-02-27 00:00:00
Wasco_20210226_477_Full_Stress,20210226,Wasco,['Stress'],13924,2021-02-20 00:00:00,2021-02-27 00:00:00
Wasco_20210304_510_Full_Family_Infection,20210304,Wasco,"['Family', ' Infection']",14036,2021-02-28 00:00:00,2021-03-07 00:00:00
Wasco_20210316_557_FULL_Programs_Family_Stress,20210316,Wasco,"['Programs', ' Family', ' Stress']",14151,2021-03-16 00:00:00,2021-03-23 00:00:00
Wasco_20210316_559_FULL _Infections_PrisonConditions,20210316,Wasco,"['Infection', ' Prison Conditions']",14151,2021-03-16 00:00:00,2021-03-23 00:00:00
Wasco_20210317_563_FULL_Infection_Stress_Family,20210317,Wasco,"['Infection', ' Stress', ' family']",14151,2021-03-16 00:00:00,2021-03-23 00:00:00
Wasco_20210321_620_FULL_Stress_Infection,20210321,Wasco,"['Stress', ' Infection']",14151,2021-03-16 00:00:00,2021-03-23 00:00:00
Wasco_20210329_599_FULL_Infection_Stress,20210329,Wasco,"['Infection', ' Stress', ' Featured']",14152,2021-03-24 00:00:00,2021-03-31 00:00:00
Wasco_20210422_914_FULL,20210422,Wasco,[''],14172,2021-04-17 00:00:00,2021-04-24 00:00:00
Yuba_20210903_29710_FULL,20210903,Yuba,[''],,2021-08-31 00:00:00,2021-09-07 00:00:00
Yuba_20210811_503_FULL,20210811,Yuba,[''],,2021-08-07 00:00:00,2021-08-14 00:00:00
Yuba_20211018_65593_FULL,20211018,Yuba,[''],,2021-10-18 00:00:00,2021-10-25 00:00:00
Yuba_20211129_59826_FULL,20211129,Yuba,[''],,2021-11-27 00:00:00,2021-12-04 00:00:00
