Filename,Date,Prison_name,Covid_confirmed_cases,Tags,NLTK_Negative Sentiment,NLTK_Neutral Sentiment,NLTK_Positive Sentiment,NLTK_Compound Sentiment,Flair_Sentiment,Flair_Polarity,Start_date,End_date
pleasantvalley_20210311_668_full_prisonconditions_family,20210311,Pleasant Valley,1033,"['Prison Conditions', ' Family']",0.059,0.703,0.238,0.9978,POSITIVE,0.7548313736915588,2021/3/8 00:00,2021/3/15 00:00
pleasantvalley_20210311_669_full_programs_prisonconditions,20210311,Pleasant Valley,945,"['Programs', ' Prison Conditions']",0.053,0.748,0.198,0.9904,NEGATIVE,0.0016566514968872,2021/3/8 00:00,2021/3/15 00:00
pleasantvalley_20210317_564_full_stress,20210317,Pleasant Valley,945,['Stress'],0.067,0.676,0.256,0.9964,NEGATIVE,0.2445352673530578,2021/3/16 00:00,2021/3/23 00:00
pleasantvalley_20210322_621_full,20210322,Pleasant Valley,861,[''],0.119,0.786,0.095,-0.9901,NEGATIVE,0.0013335943222045,2021/3/16 00:00,2021/3/23 00:00
pleasantvalley_20210322_622_full,20210322,Pleasant Valley,861,[''],0.111,0.716,0.173,0.9966,NEGATIVE,0.0075454711914062,2021/3/16 00:00,2021/3/23 00:00
pleasantvalley_20210322_633_full_stress_prisonconditions,20210322,Pleasant Valley,861,"['Stress', ' Prison Conditions']",0.193,0.755,0.052,-0.9954,NEGATIVE,0.0001194477081299,2021/3/16 00:00,2021/3/23 00:00
pleasantvalley_20210205_391_full,20210205,Pleasant Valley,704,[''],0.109,0.841,0.05,-0.9985,NEGATIVE,0.0001205205917358,2021/2/4 00:00,2021/2/11 00:00
pleasantvalley_20210209_339_full,20210209,Pleasant Valley,704,"['Programs', ' Family']",0.098,0.669,0.233,0.979,NEGATIVE,0.0168310403823852,2021/2/4 00:00,2021/2/11 00:00
pleasantvalley_20210209_340_full,20210209,Pleasant Valley,704,"['Prison Conditions', ' Family']",0.171,0.691,0.139,-0.7409,NEGATIVE,0.0002503991127014,2021/2/4 00:00,2021/2/11 00:00
pleasantvalley_20210212_397_full,20210212,Pleasant Valley,511,"['Family', ' Programs']",0.182,0.664,0.155,-0.6097,NEGATIVE,0.0119107365608216,2021/2/12 00:00,2021/2/19 00:00
riverside_benoit_20210604_503_full,20210604,Riverside_Benoit,280,[''],0.066,0.802,0.131,0.9994,NEGATIVE,5.900859832763672e-05,2021/6/4 00:00,2021/6/11 00:00
riverside_blythe_20210607_646_full,20210607,Riverside_Blythe,280,[''],0.064,0.679,0.256,0.9998,NEGATIVE,0.0233895778656005,2021/6/4 00:00,2021/6/11 00:00
riverside_byrd_20210604_627_full,20210604,Riverside_Byrd,280,[''],0.08,0.747,0.173,0.9998,NEGATIVE,0.0001913905143737,2021/6/4 00:00,2021/6/11 00:00
riverside_presley_20210603_525_full,20210603,Riverside_Presley,263,[''],0.058,0.786,0.156,0.997,NEGATIVE,0.000110387802124,2021/5/27 00:00,2021/6/3 00:00
riverside_presley_20210603_851_full_infection_prisonconditions_family,20210603,Riverside_Presley,263,"['Infection', ' PrisonConditions', ' Family']",0.041,0.773,0.186,0.9965,NEGATIVE,0.0001169443130492,2021/5/27 00:00,2021/6/3 00:00
riverside_smith_20210601_7_43_full,20210601,Riverside_Smith,263,[''],0.082,0.8,0.117,0.9965,NEGATIVE,4.529953002818665e-06,2021/5/27 00:00,2021/6/3 00:00
riverside_smith_20210609_829_full,20210609,Riverside_Smith,263,[''],0.049,0.791,0.16,0.9997,NEGATIVE,2.110004425037726e-05,2021/6/4 00:00,2021/6/11 00:00
riverside_smith_20210610_806_full,20210610,Riverside_Smith,263,[''],0.065,0.783,0.151,0.9994,NEGATIVE,0.0027101039886475,2021/6/4 00:00,2021/6/11 00:00
riverside_smith_20210610_826_full,20210610,Riverside_Smith,263,[''],0.075,0.832,0.093,0.7728,NEGATIVE,2.443790435802118e-05,2021/6/4 00:00,2021/6/11 00:00
riverside_smith_20210614_737_full,20210614,Riverside_Smith,312,[''],0.053,0.795,0.152,0.9994,NEGATIVE,0.0025501847267151,2021/6/12 00:00,2021/6/19 00:00
riverside_smith_20210616_801_full,20210616,Riverside_Smith,312,[''],0.055,0.842,0.103,0.9941,NEGATIVE,0.0002719759941099,2021/6/12 00:00,2021/6/19 00:00
riverside_smith_20210617_519_full_infection,20210617,Riverside_Smith,312,['Infection'],0.009,0.864,0.127,0.9826,NEGATIVE,0.0023165941238404,2021/6/12 00:00,2021/6/19 00:00
riverside_unspecified_20210622_0731_full,20210622,Riverside_unspecified,431,[''],0.041,0.842,0.117,0.9948,NEGATIVE,0.0007820129394532,2021/6/20 00:00,2021/6/27 00:00
salinasvalley_20210521_6_20_full,20210521,SalinasValley,140,[''],0.076,0.786,0.138,0.9976,NEGATIVE,7.56978988647461e-05,2021/5/19 00:00,2021/5/26 00:00
salinasvalley_20210315_554_full,20210315,SalinasValley,109,[''],0.124,0.756,0.12,-0.6079,NEGATIVE,6.461143493641242e-05,2021/3/8 00:00,2021/3/15 00:00
salinasvalley_20210405_968_full,20210405,SalinasValley,77,[''],0.111,0.781,0.108,-0.8768,NEGATIVE,0.0117070078849792,2021/4/1 00:00,2021/4/8 00:00
salinasvalley_20210419_727_full,20210419,SalinasValley,77,[''],0.124,0.768,0.108,-0.9791,NEGATIVE,0.0715009570121764,2021/4/17 00:00,2021/4/24 00:00
salinasvalley_20210421_729_full_stressprograms,20210421,SalinasValley,77,"['Stress', ' Programs']",0.194,0.662,0.144,-0.967,NEGATIVE,0.0067352056503295,2021/4/17 00:00,2021/4/24 00:00
salinasvalley_20210421_912_full,20210421,SalinasValley,77,[''],0.069,0.839,0.092,0.9092,NEGATIVE,3.361701965320929e-05,2021/4/17 00:00,2021/4/24 00:00
salinasvalley_20210422_801_full,20210422,SalinasValley,77,[''],0.103,0.763,0.134,0.9876,NEGATIVE,0.0210497379302979,2021/4/17 00:00,2021/4/24 00:00
salinasvalley_20210422_806_full_prisonconditions,20210422,SalinasValley,77,['Prison Conditions'],0.052,0.795,0.153,0.9463,NEGATIVE,0.0021207332611083,2021/4/17 00:00,2021/4/24 00:00
salinasvalley_20210423_808_full_prisonconditions,20210423,SalinasValley,77,['Prison Conditions'],0.047,0.836,0.117,0.9236,NEGATIVE,0.0005277991294859,2021/4/17 00:00,2021/4/24 00:00
salinasvalley_20210423_867_full,20210423,SalinasValley,81,[''],0.11,0.795,0.095,-0.9693,NEGATIVE,1.3232231140025696e-05,2021/4/17 00:00,2021/4/24 00:00
salinasvalley_20210426_781_full,20210426,SalinasValley,81,[''],0.093,0.696,0.211,0.9991,POSITIVE,0.5330805778503418,2021/4/25 00:00,2021/5/2 00:00
salinasvalley_20210426_880_full,20210426,SalinasValley,81,[''],0.166,0.737,0.097,-0.9945,NEGATIVE,0.0020755529403687,2021/4/25 00:00,2021/5/2 00:00
salinasvalley_20210426_881_full_stressinfection,20210426,SalinasValley,81,"['Stres', ' Infection']",0.091,0.716,0.192,0.9889,NEGATIVE,0.0008474588394163,2021/4/25 00:00,2021/5/2 00:00
salinasvalley_20210426_889_full,20210426,SalinasValley,49,[''],0.106,0.789,0.105,-0.3858,NEGATIVE,0.0001161098480223,2021/4/25 00:00,2021/5/2 00:00
san quentin_20201113_734_full,20201113,San Quentin,77,[''],0.058,0.804,0.138,0.999,NEGATIVE,1.6689300537220397e-05,2020/11/8 00:00,2020/11/15 00:00
san_quentin_20201103_647_full,20201103,San Quentin,102,[''],0.05,0.758,0.192,0.9999,NEGATIVE,9.298324584960938e-06,2020/10/31 00:00,2020/11/7 00:00
san_quentin_20210121_07_10_full,20210121,San Quentin,133,['Infection'],0.072,0.755,0.173,0.9712,NEGATIVE,0.1133090257644653,2021/1/19 00:00,2021/1/26 00:00
sanquentin_20201027_06_05_full,20201027,San Quentin,133,[''],0.122,0.796,0.082,-0.9966,NEGATIVE,8.344650268554688e-06,2020/10/23 00:00,2020/10/30 00:00
san quentin_20201108_025_full,20201108,San Quentin,133,[''],0.099,0.758,0.142,0.9934,NEGATIVE,0.0021135210990905,2020/11/8 00:00,2020/11/15 00:00
san quentin_20201201_77b_full_prisonconditions_infection_stress,20201201,San Quentin,242,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",0.062,0.849,0.089,0.886,NEGATIVE,4.7326087951549134e-05,2020/11/24 00:00,2020/12/1 00:00
san_quentin_20201109_022_full,20201109,San Quentin,431,[''],0.157,0.708,0.135,-0.9657,NEGATIVE,0.0003494024276732,2020/11/8 00:00,2020/11/15 00:00
sanbernadino_westvalley_20211011_86411_full,20211011,SanBernadino_WestValley,2170,[''],0.033,0.757,0.21,0.999,NEGATIVE,0.0211116671562195,2021/10/10 00:00,2021/10/17 00:00
sanbernardino_central_20211004_84859_p1_full,20211004,SanBernardino_Central,2328,[''],0.05,0.695,0.256,0.9995,NEGATIVE,0.0001506805419921,2021/10/2 00:00,2021/10/9 00:00
sanjoaquin_main_20210831_12851_full,20210831,SanJoaquin_Main,2818,[''],0.075,0.716,0.209,0.9985,NEGATIVE,6.35385513305664e-05,2021/8/31 00:00,2021/9/7 00:00
sanjoaquin_main_20210831_15688_full,20210831,SanJoaquin_Main,2818,[''],0.072,0.804,0.124,0.9978,NEGATIVE,0.0003507137298583,2021/8/31 00:00,2021/9/7 00:00
sanjoaquin_main_20210902_88473_p2_full,20210902,SanJoaquin_Main,2818,[''],0.08,0.777,0.144,0.9999,NEGATIVE,0.000387728214264,2021/8/31 00:00,2021/9/7 00:00
sanjoaquin_main_20210907_38166_p1_full,20210907,SanJoaquin_Main,2818,[''],0.083,0.763,0.154,0.9999,NEGATIVE,0.0017063021659852,2021/8/31 00:00,2021/9/7 00:00
sanjoaquin_main_20210907_38166_p2_full,20210907,SanJoaquin_Main,2818,[''],0.061,0.797,0.142,0.9998,NEGATIVE,0.0002592206001281,2021/8/31 00:00,2021/9/7 00:00
sanjoaquin_main_20210907_38166_p2_infection,20210907,SanJoaquin_Main,2818,[''],0.103,0.816,0.081,-0.9796,NEGATIVE,0.000462770462036,2021/8/31 00:00,2021/9/7 00:00
sanjoaquin_main_20210907_70339_full,20210907,SanJoaquin_Main,2818,[''],0.066,0.785,0.148,0.9998,NEGATIVE,3.468990325916632e-05,2021/8/31 00:00,2021/9/7 00:00
sanjoaquin_main_20210910_54143_full,20210910,SanJoaquin_Main,1666,[''],0.028,0.875,0.097,0.9995,NEGATIVE,0.0065277814865112,2021/9/8 00:00,2021/9/15 00:00
sanjoaquin_main_20210914_84921_full,20210914,SanJoaquin_Main,1666,[''],0.072,0.792,0.137,0.9999,POSITIVE,0.988603949546814,2021/9/8 00:00,2021/9/15 00:00
sanquentin_20201123_068_full,20201123,SanQuentin,168,"['Infections', ' Stress', ' Prison Conditions']",0.15,0.793,0.058,-0.9945,NEGATIVE,0.0007368922233581,2020/11/16 00:00,2020/11/23 00:00
sanquentin_20201221_187_full,20201221,SanQuentin,522,[''],0.137,0.806,0.058,-0.9969,POSITIVE,0.948055863380432,2020/12/18 00:00,2020/12/25 00:00
sanquentin_20201221_188_full,20201221,SanQuentin,522,"['Programs', ' Prison Conditions']",0.117,0.805,0.078,-0.9895,NEGATIVE,0.000640332698822,2020/12/18 00:00,2020/12/25 00:00
sanquentin_20201229_200_full,20201229,SanQuentin,518,[''],0.067,0.804,0.129,0.9947,NEGATIVE,0.0003959536552428,2020/12/26 00:00,2021/1/2 00:00
sanquentin_20210104_252_full,20210104,SanQuentin,721,['Prison Conditions'],0.14,0.736,0.123,-0.814,NEGATIVE,0.0012628436088562,2021/1/3 00:00,2021/1/10 00:00
santaclara_elmwood_20220209_58109_full,20220209,SantaClara_Elmwood,1327,[''],0.02,0.831,0.149,0.9999,NEGATIVE,0.0010902881622314,2022/2/7 00:00,2022/2/14 00:00
santaclara_elmwood_20211221_34216_full,20211221,SantaClara_Elmwood,1327,[''],0.075,0.824,0.101,0.9911,NEGATIVE,0.0024706721305848,2021/12/21 00:00,2021/12/28 00:00
santaclara_elmwood_20211201_47028_full,20211201,SantaClara_Elmwood,1407,[''],0.094,0.822,0.084,-0.9862,NEGATIVE,7.987022400013366e-06,2021/11/27 00:00,2021/12/4 00:00
santaclara_elmwood_20211201_62377_full,20211201,SantaClara_Elmwood,1407,[''],0.027,0.824,0.149,0.9997,NEGATIVE,0.001139998435974,2021/11/27 00:00,2021/12/4 00:00
santaclara_elmwood_20211206_71158_full,20211206,SantaClara_Elmwood,3367,[''],0.012,0.773,0.215,0.9989,NEGATIVE,0.0138902068138123,2021/12/5 00:00,2021/12/12 00:00
santaclara_elmwood_20211206_85268_full,20211206,SantaClara_Elmwood,3367,[''],0.061,0.756,0.183,0.9996,NEGATIVE,0.0079239606857299,2021/12/5 00:00,2021/12/12 00:00
santaclara_main_20211223_63230_full,20211223,SantaClara_Main,7896,[''],0.058,0.807,0.136,0.9997,NEGATIVE,0.0001336336135864,2021/12/21 00:00,2021/12/28 00:00
solano_20200805_05_00_full,20200805,Solano,350,[''],0.053,0.818,0.129,0.9995,NEGATIVE,5.2809715270996094e-05,2020/8/4 00:00,2020/8/11 00:00
solano_20201012_0935_full,20201012,Solano,263,[''],0.07,0.819,0.111,0.9979,NEGATIVE,0.0001800656318664,2020/10/7 00:00,2020/10/14 00:00
solano_20201206_08_30_full_prisonconditions,20201206,Solano,1400,"['Prison Conditions', ' Infections']",0.054,0.831,0.115,0.9046,NEGATIVE,0.0179102420806883,2020/12/2 00:00,2020/12/9 00:00
solano_20201214_7_54_full,20201214,Solano,2023,[''],0.052,0.885,0.063,0.893,NEGATIVE,1.1920928955189147e-05,2020/12/10 00:00,2020/12/17 00:00
solano_20201214_8_13_full,20201214,Solano,2023,[''],0.06,0.832,0.108,0.9974,NEGATIVE,3.695487975963197e-06,2020/12/10 00:00,2020/12/17 00:00
solano_20201217_05_27_full_3calls,20201217,Solano,2023,[''],0.088,0.784,0.128,0.9996,NEGATIVE,0.00170236825943,2020/12/10 00:00,2020/12/17 00:00
solano_20201217_619_full,20201217,Solano,2023,[''],0.097,0.793,0.11,0.9862,NEGATIVE,2.765655517578125e-05,2020/12/10 00:00,2020/12/17 00:00
solano_20201221_05_31_full,20201221,Solano,2226,[''],0.067,0.802,0.131,0.9992,NEGATIVE,2.1219253540039062e-05,2020/12/18 00:00,2020/12/25 00:00
solano_20210123_03_05_full,20210123,Solano,2226,[''],0.068,0.778,0.154,0.9997,NEGATIVE,0.0012421607971192,2021/1/19 00:00,2021/1/26 00:00
solano_20210308_05_50_full,20210308,Solano,2184,[''],0.072,0.81,0.118,0.9979,NEGATIVE,5.304813384998664e-05,2021/3/8 00:00,2021/3/15 00:00
solano_20210322_05_04_full,20210322,Solano,1467,[''],0.054,0.804,0.142,0.999,NEGATIVE,0.0012540817260742,2021/3/16 00:00,2021/3/23 00:00
solano_20210326_20348_full,20210326,Solano,266,[''],0.09,0.845,0.065,-0.9794,NEGATIVE,4.684925079356805e-05,2021/3/24 00:00,2021/3/31 00:00
solano_20201221_06_00_full,20201221,Solano,266,[''],0.047,0.776,0.178,0.9996,NEGATIVE,0.000773549079895,2020/12/18 00:00,2020/12/25 00:00
solano_20210831_10115_full,20210831,Solano,221,[''],0.054,0.818,0.129,0.993,NEGATIVE,0.0015099048614501,2021/8/31 00:00,2021/9/7 00:00
solano_20210113_273_full,20210113,Solano,221,[''],0.119,0.779,0.102,-0.8445,NEGATIVE,1.5497207641601562e-05,2021/1/11 00:00,2021/1/18 00:00
solano_20210224_464_full_stress_prisonconditions_infection,20210224,Solano,221,"['Stress', ' Prison Conditions', ' Infection']",0.082,0.74,0.178,0.9958,POSITIVE,0.9923964142799376,2021/2/20 00:00,2021/2/27 00:00
solano_20210225_470_full_infection_stress_family,20210225,Solano,221,"['Infection', ' Stress', ' Family']",0.081,0.787,0.132,0.7717,NEGATIVE,5.304813384998664e-05,2021/2/20 00:00,2021/2/27 00:00
solano_20210309_652_full_stressprisonconditionsfamily,20210309,Solano,221,"['Stress', ' Prison Conditions', ' Family']",0.096,0.76,0.144,0.9366,NEGATIVE,0.0007340312004088,2021/3/8 00:00,2021/3/15 00:00
solano_20210312_663_full,20210312,Solano,221,[''],0.09,0.84,0.07,-0.9934,NEGATIVE,0.0005145072937011,2021/3/8 00:00,2021/3/15 00:00
solano_20210312_666_full,20210312,Solano,221,[''],0.094,0.742,0.165,0.9995,POSITIVE,0.6427006125450134,2021/3/8 00:00,2021/3/15 00:00
solano_20210317_568_full,20210317,Solano,217,[''],0.027,0.888,0.086,0.9879,NEGATIVE,0.0001096725463868,2021/3/16 00:00,2021/3/23 00:00
solano_20210319_579_full,20210319,Solano,217,[''],0.077,0.794,0.129,0.9845,NEGATIVE,0.0001398324966431,2021/3/16 00:00,2021/3/23 00:00
solano_20210402_611_full_family_stress,20210402,Solano,256,"['Family', ' Stress']",0.107,0.809,0.083,-0.8576,NEGATIVE,0.0620964765548706,2021/4/1 00:00,2021/4/8 00:00
solano_20210427_886_full,20210427,Solano,280,[''],0.122,0.81,0.068,-0.9973,NEGATIVE,0.0002058148384094,2021/4/25 00:00,2021/5/2 00:00
solano_20210504_737_full,20210504,Solano,252,[''],0.068,0.846,0.085,0.9313,NEGATIVE,0.0048063397407531,2021/5/3 00:00,2021/5/10 00:00
soledad_20201026_08_14_full,20201026,Soledad,378,[''],0.115,0.799,0.085,-0.9956,NEGATIVE,9.179115295410156e-06,2020/10/23 00:00,2020/10/30 00:00
soledad_20201027_07_31_full,20201027,Soledad,378,[''],0.045,0.858,0.097,0.9991,NEGATIVE,0.0064509510993957,2020/10/23 00:00,2020/10/30 00:00
soledad_20201228_159_full_prisonconditions,20201228,Soledad,2839,['Prison Conditions'],0.036,0.87,0.094,0.9804,NEGATIVE,0.0083439350128173,2020/12/26 00:00,2021/1/2 00:00
soledad_20210208_08_30_full,20210208,Soledad,903,['Featured'],0.089,0.856,0.055,-0.9938,NEGATIVE,1.728534698475226e-05,2021/2/4 00:00,2021/2/11 00:00
soledad_20201124_061_full,20201124,Soledad,1439,"['Prison Conditions', ' Infection']",0.079,0.847,0.074,-0.296,NEGATIVE,0.0001965165138243,2020/11/24 00:00,2020/12/1 00:00
soledad_20201130_90_full,20201130,Soledad,1439,[''],0.074,0.856,0.07,0.3818,NEGATIVE,0.000188648700714,2020/11/24 00:00,2020/12/1 00:00
soledad_20201215_170_full,20201215,Soledad,2888,"['Infection', ' Prison Conditions', ' Stress', ' Family']",0.085,0.705,0.21,0.9966,NEGATIVE,0.0133527517318725,2020/12/10 00:00,2020/12/17 00:00
soledad_20201215_171_full_infection_programs_stress,20201215,Soledad,2888,"['Infection', ' Programs', ' Stress']",0.096,0.784,0.12,0.9286,NEGATIVE,3.361701965320929e-05,2020/12/10 00:00,2020/12/17 00:00
soledad_20201218_185_full,20201218,Soledad,2940,"['Infection', ' Prison Conditions', ' Stress']",0.13,0.674,0.196,0.8453,NEGATIVE,0.0386238098144532,2020/12/18 00:00,2020/12/25 00:00
soledad_20201224_219_full_prisonconditionsinfectionfamily,20201224,Soledad,2940,"['Prison Conditions', ' Family']",0.187,0.738,0.075,-0.9959,NEGATIVE,7.152557373035773e-05,2020/12/18 00:00,2020/12/25 00:00
soledad_20201226_198_full,20201226,Soledad,2839,['Stress'],0.098,0.785,0.118,0.8852,NEGATIVE,0.0006330609321594,2020/12/26 00:00,2021/1/2 00:00
soledad_20201228_172_full,20201228,Soledad,2839,[''],0.094,0.787,0.119,0.9902,NEGATIVE,3.838539123535156e-05,2020/12/26 00:00,2021/1/2 00:00
soledad_20201228_180_full,20201228,Soledad,2839,[''],0.104,0.83,0.067,-0.9975,NEGATIVE,0.0009726285934448,2020/12/26 00:00,2021/1/2 00:00
soledad_20201228_181_full,20201228,Soledad,2839,[''],0.079,0.798,0.124,0.9818,POSITIVE,0.8502585291862488,2020/12/26 00:00,2021/1/2 00:00
soledad_20201228_182_full,20201228,Soledad,2839,[''],0.067,0.861,0.072,0.3534,NEGATIVE,0.1674833297729492,2020/12/26 00:00,2021/1/2 00:00
soledad_20201228_195_full,20201228,Soledad,2839,"['Stress', ' Infection', ' Prison Conditions', ' Programs']",0.076,0.828,0.096,0.9451,NEGATIVE,0.0004156231880187,2020/12/26 00:00,2021/1/2 00:00
soledad_20201228_196_full,20201228,Soledad,2839,[''],0.066,0.829,0.105,0.984,NEGATIVE,9.059906005970396e-06,2020/12/26 00:00,2021/1/2 00:00
soledad_20201229_164_full,20201229,Soledad,2839,[''],0.135,0.77,0.095,-0.9926,NEGATIVE,0.0013444423675536,2020/12/26 00:00,2021/1/2 00:00
soledad_20201230_165_full,20201230,Soledad,2839,[''],0.167,0.723,0.11,-0.9956,NEGATIVE,3.3974647521972656e-05,2020/12/26 00:00,2021/1/2 00:00
soledad_20201231_224_full,20201231,Soledad,2839,[''],0.141,0.766,0.093,-0.9905,NEGATIVE,1.2278556823619446e-05,2020/12/26 00:00,2021/1/2 00:00
soledad_20201231_289_full,20201231,Soledad,2839,[''],0.133,0.656,0.211,0.9945,NEGATIVE,0.0001119375228881,2020/12/26 00:00,2021/1/2 00:00
soledad_20201231_290_full_stress,20201231,Soledad,2839,['Stress'],0.076,0.782,0.142,0.9005,NEGATIVE,0.0046710968017578,2020/12/26 00:00,2021/1/2 00:00
soledad_20201231_291_full_stress_prisonconditions,20201231,Soledad,2839,"['Stress', ' Prison Conditions']",0.151,0.659,0.189,0.9212,NEGATIVE,0.3999887108802795,2020/12/26 00:00,2021/1/2 00:00
soledad_20210105_255_full_infection,20210105,Soledad,3283,['Infection'],0.053,0.865,0.082,0.7096,NEGATIVE,0.0002886652946472,2021/1/3 00:00,2021/1/10 00:00
soledad_20210105_286_full_stressinfectionprisonconditions,20210105,Soledad,3283,"['Stress', ' Infection', ' Prison Conditions', ' Featured']",0.053,0.802,0.145,0.9869,NEGATIVE,0.0006898641586303,2021/1/3 00:00,2021/1/10 00:00
soledad_20210107_221_full,20210107,Soledad,3283,[''],0.07,0.792,0.138,0.9939,POSITIVE,0.9337364435195924,2021/1/3 00:00,2021/1/10 00:00
soledad_20210107_292_full,20210107,Soledad,3283,[''],0.115,0.725,0.16,0.9819,NEGATIVE,0.0001533031463624,2021/1/3 00:00,2021/1/10 00:00
soledad_20210108_223_full_prisonconditions,20210108,Soledad,3283,['Prison Conditions'],0.052,0.898,0.049,0.0683,NEGATIVE,0.0011273026466369,2021/1/3 00:00,2021/1/10 00:00
soledad_20210109_241_full,20210109,Soledad,3283,"['Family', ' Infection', ' Prison Conditions', ' Programs']",0.158,0.728,0.114,-0.9988,POSITIVE,0.774918258190155,2021/1/3 00:00,2021/1/10 00:00
soledad_20210112_275_full,20210112,Soledad,2972,[''],0.123,0.805,0.072,-0.9941,NEGATIVE,0.0001839995384216,2021/1/11 00:00,2021/1/18 00:00
soledad_20210113_266_full_stress_prisonconditions,20210113,Soledad,2972,"['Stress', ' Prison Conditions']",0.062,0.84,0.099,0.9549,NEGATIVE,2.145767212025085e-06,2021/1/11 00:00,2021/1/18 00:00
soledad_20210119_323_full_prisonconditions_family,20210119,Soledad,2149,"['Prison Conditions', ' Family']",0.059,0.842,0.098,0.798,NEGATIVE,0.0037986636161804,2021/1/19 00:00,2021/1/26 00:00
soledad_20210120_325_full,20210120,Soledad,2149,[''],0.12,0.778,0.102,-0.9972,NEGATIVE,0.0002794861793518,2021/1/19 00:00,2021/1/26 00:00
soledad_20210208_362_full,20210208,Soledad,903,['Featured'],0.089,0.791,0.12,0.9561,NEGATIVE,0.0459251403808593,2021/2/4 00:00,2021/2/11 00:00
soledad_20210325_647_full_prisonconditionsinfection,20210325,Soledad,116,"['Prison Conditions', ' Infection']",0.164,0.691,0.146,-0.785,NEGATIVE,0.0594191551208496,2021/3/24 00:00,2021/3/31 00:00
soledad_20210406_974_full_prisonconditions,20210406,Soledad,109,['Prison Conditions'],0.087,0.807,0.107,0.7469,NEGATIVE,0.0006777048110961,2021/4/1 00:00,2021/4/8 00:00
soledad_20210416_923_full_stress,20210416,Soledad,91,['Stress'],0.073,0.645,0.282,0.994,POSITIVE,0.5048691034317017,2021/4/9 00:00,2021/4/16 00:00
sonoma_main_20201127_073_full,20201127,Sonoma_Main,935,[''],0.061,0.88,0.059,-0.6207,NEGATIVE,7.081031799316406e-05,2020/11/24 00:00,2020/12/1 00:00
stockton_20210922_26483_full,20210922,Stockton,1701,[''],0.063,0.811,0.126,0.9989,NEGATIVE,2.264976501464844e-05,2021/9/16 00:00,2021/9/23 00:00
stockton_20210317_562_full,20210317,Stockton,665,[''],0.121,0.823,0.056,-0.9869,NEGATIVE,3.1948089599609375e-05,2021/3/16 00:00,2021/3/23 00:00
stockton_20210318_569_full_prisonconditions,20210318,Stockton,665,['Prison Conditions'],0.134,0.751,0.115,-0.9061,NEGATIVE,0.0057837963104248,2021/3/16 00:00,2021/3/23 00:00
stockton_20210318_570_full_prisonconditions,20210318,Stockton,665,['Prison Conditions'],0.121,0.725,0.154,0.6377,POSITIVE,0.8397880792617798,2021/3/16 00:00,2021/3/23 00:00
stockton_20210318_571_full_infection,20210318,Stockton,665,['Infection'],0.117,0.849,0.034,-0.9908,NEGATIVE,2.825260162364618e-05,2021/3/16 00:00,2021/3/23 00:00
stockton_20210329_597_full_family,20210329,Stockton,602,['Family'],0.085,0.816,0.099,0.5927,NEGATIVE,0.0875466465950012,2021/3/24 00:00,2021/3/31 00:00
stockton_20210423_795_full,20210423,Stockton,483,[''],0.089,0.789,0.122,0.9912,NEGATIVE,1.4305114745982728e-05,2021/4/17 00:00,2021/4/24 00:00
susanville_20210317_560_full_family_infection_prisonconditions,20210317,Susanville,3,"['Family', ' Infection', ' Prison Conditions']",0.109,0.758,0.133,0.8991,NEGATIVE,0.1574823260307312,2021/3/16 00:00,2021/3/23 00:00
susanville_20210419_719_full,20210419,Susanville,7,[''],0.09,0.754,0.155,0.995,NEGATIVE,9.894371032825866e-06,2021/4/17 00:00,2021/4/24 00:00
susanville_20210423_800_full,20210423,Susanville,7,[''],0.103,0.731,0.165,0.9975,POSITIVE,0.5792288184165955,2021/4/17 00:00,2021/4/24 00:00
susanville_20210423_863_full,20210423,Susanville,7,[''],0.063,0.767,0.17,0.9997,NEGATIVE,0.0509889125823975,2021/4/17 00:00,2021/4/24 00:00
susanville_20210426_877_full,20210426,Susanville,5,[''],0.133,0.77,0.097,-0.9649,NEGATIVE,0.0024391412734984,2021/4/25 00:00,2021/5/2 00:00
susanville_20210426_878_full,20210426,Susanville,5,[''],0.109,0.767,0.124,0.9136,NEGATIVE,4.136562347401007e-05,2021/4/25 00:00,2021/5/2 00:00
susanville_20210426_890_full_prisonconditionsinfection,20210426,Susanville,5,"['Prison Conditions', ' Infection']",0.095,0.868,0.037,-0.9785,NEGATIVE,1.7523765563964844e-05,2021/4/25 00:00,2021/5/2 00:00
susanville_20210427_782_full,20210427,Susanville,5,[''],0.1,0.754,0.145,0.9954,NEGATIVE,4.0650367736816406e-05,2021/4/25 00:00,2021/5/2 00:00
susanville_20210427_784_full,20210427,Susanville,5,[''],0.142,0.77,0.089,-0.9981,NEGATIVE,0.0008535385131835,2021/4/25 00:00,2021/5/2 00:00
tehachapi_20201202_2_50_full_programs_stress_family_prisonconditions,20201202,Tehachapi,4445,"['Programs', ' Stress', ' Family', ' Prison conditions']",0.083,0.768,0.149,0.9833,NEGATIVE,0.4036861658096313,2020/12/2 00:00,2020/12/9 00:00
tehachapi_20210111_441_full_prisonconditions,20210111,Tehachapi,5341,['Prison Conditions'],0.083,0.861,0.056,-0.8481,NEGATIVE,4.613399505615234e-05,2021/1/11 00:00,2021/1/18 00:00
tehachapi_20210119_0740_full,20210119,Tehachapi,3623,[''],0.027,0.809,0.164,0.9987,NEGATIVE,0.0001412630081175,2021/1/19 00:00,2021/1/26 00:00
